연도,주차,연령대,의사환자 분율,입원환자 수,인플루엔자 검출률,예방접종률,응급실 인플루엔자 환자,아형
2018.0,22.0,13-18세,4.9,1.0,0.0,,,A(H1N1)pdm09
2018.0,22.0,19-49세,5.4,3.0,6.1,,,A(H1N1)pdm09
2018.0,22.0,50-64세,3.3,6.0,0.0,,,A(H1N1)pdm09
2018.0,22.0,65세이상,1.6,13.0,0.0,,,A(H1N1)pdm09
2018.0,22.0,7-12세,11.5,22.0,16.7,,,A(H1N1)pdm09
2018.0,23.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,23.0,0세,6.8,8.0,,,,A(H1N1)pdm09
2018.0,23.0,1-6세,7.5,7.0,,,,A(H1N1)pdm09
2018.0,23.0,13-18세,6.7,2.0,5.3,,,A(H1N1)pdm09
2018.0,23.0,19-49세,4.7,8.0,0.0,,,A(H1N1)pdm09
2018.0,23.0,50-64세,3.7,3.0,0.0,,,A(H1N1)pdm09
2018.0,23.0,65세이상,1.7,6.0,0.0,,,A(H1N1)pdm09
2018.0,23.0,7-12세,6.0,31.0,9.1,,,A(H1N1)pdm09
2018.0,24.0,0-6세,,,1.4,,,A(H1N1)pdm09
2018.0,24.0,0세,4.2,3.0,,,,A(H1N1)pdm09
2018.0,24.0,1-6세,7.8,5.0,,,,A(H1N1)pdm09
2018.0,24.0,13-18세,7.1,2.0,0.0,,,A(H1N1)pdm09
2018.0,24.0,19-49세,3.9,1.0,0.0,,,A(H1N1)pdm09
2018.0,24.0,50-64세,3.0,1.0,0.0,,,A(H1N1)pdm09
2018.0,24.0,65세이상,1.2,4.0,0.0,,,A(H1N1)pdm09
2018.0,24.0,7-12세,5.5,11.0,12.5,,,A(H1N1)pdm09
2018.0,25.0,0-6세,,,1.2,,,A(H1N1)pdm09
2018.0,25.0,0세,3.1,7.0,,,,A(H1N1)pdm09
2018.0,25.0,1-6세,6.3,1.0,,,,A(H1N1)pdm09
2018.0,25.0,13-18세,3.8,0.0,0.0,,,A(H1N1)pdm09
2018.0,25.0,19-49세,5.1,0.0,0.0,,,A(H1N1)pdm09
2018.0,25.0,50-64세,2.6,1.0,0.0,,,A(H1N1)pdm09
2018.0,25.0,65세이상,1.3,3.0,5.6,,,A(H1N1)pdm09
2018.0,25.0,7-12세,7.7,9.0,10.0,,,A(H1N1)pdm09
2018.0,26.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,26.0,0세,3.8,5.0,,,,A(H1N1)pdm09
2018.0,26.0,1-6세,6.9,3.0,,,,A(H1N1)pdm09
2018.0,26.0,13-18세,5.0,1.0,0.0,,,A(H1N1)pdm09
2018.0,26.0,19-49세,4.7,4.0,0.0,,,A(H1N1)pdm09
2018.0,26.0,50-64세,2.4,5.0,0.0,,,A(H1N1)pdm09
2018.0,26.0,65세이상,0.8,3.0,0.0,,,A(H1N1)pdm09
2018.0,26.0,7-12세,5.1,10.0,0.0,,,A(H1N1)pdm09
2018.0,27.0,0-6세,,,1.4,,,A(H1N1)pdm09
2018.0,27.0,0세,5.2,1.0,,,,A(H1N1)pdm09
2018.0,27.0,1-6세,7.8,7.0,,,,A(H1N1)pdm09
2018.0,27.0,13-18세,3.5,2.0,0.0,,,A(H1N1)pdm09
2018.0,27.0,19-49세,4.6,4.0,0.0,,,A(H1N1)pdm09
2018.0,27.0,50-64세,2.2,0.0,0.0,,,A(H1N1)pdm09
2018.0,27.0,65세이상,1.0,3.0,0.0,,,A(H1N1)pdm09
2018.0,27.0,7-12세,6.3,10.0,0.0,,,A(H1N1)pdm09
2018.0,28.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,28.0,0세,3.2,4.0,,,,A(H1N1)pdm09
2018.0,28.0,1-6세,7.5,3.0,,,,A(H1N1)pdm09
2018.0,28.0,13-18세,3.4,0.0,0.0,,,A(H1N1)pdm09
2018.0,28.0,19-49세,3.5,0.0,0.0,,,A(H1N1)pdm09
2018.0,28.0,50-64세,2.0,4.0,0.0,,,A(H1N1)pdm09
2018.0,28.0,65세이상,0.7,3.0,0.0,,,A(H1N1)pdm09
2018.0,28.0,7-12세,8.5,11.0,0.0,,,A(H1N1)pdm09
2018.0,29.0,0-6세,,,2.8,,,A(H1N1)pdm09
2018.0,29.0,0세,4.2,0.0,,,,A(H1N1)pdm09
2018.0,29.0,1-6세,9.6,5.0,,,,A(H1N1)pdm09
2018.0,29.0,13-18세,6.3,0.0,0.0,,,A(H1N1)pdm09
2018.0,29.0,19-49세,4.3,1.0,0.0,,,A(H1N1)pdm09
2018.0,29.0,50-64세,2.0,1.0,0.0,,,A(H1N1)pdm09
2018.0,29.0,65세이상,0.7,6.0,0.0,,,A(H1N1)pdm09
2018.0,29.0,7-12세,8.8,13.0,0.0,,,A(H1N1)pdm09
2018.0,30.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,30.0,0세,11.0,3.0,,,,A(H1N1)pdm09
2018.0,30.0,1-6세,7.6,4.0,,,,A(H1N1)pdm09
2018.0,30.0,13-18세,5.2,0.0,0.0,,,A(H1N1)pdm09
2018.0,30.0,19-49세,3.6,3.0,2.7,,,A(H1N1)pdm09
2018.0,30.0,50-64세,1.8,4.0,0.0,,,A(H1N1)pdm09
2018.0,30.0,65세이상,0.8,3.0,0.0,,,A(H1N1)pdm09
2018.0,30.0,7-12세,5.1,17.0,0.0,,,A(H1N1)pdm09
2018.0,31.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,31.0,0세,6.0,0.0,,,,A(H1N1)pdm09
2018.0,31.0,1-6세,8.6,6.0,,,,A(H1N1)pdm09
2018.0,31.0,13-18세,3.9,0.0,0.0,,,A(H1N1)pdm09
2018.0,31.0,19-49세,4.2,1.0,0.0,,,A(H1N1)pdm09
2018.0,31.0,50-64세,1.8,2.0,0.0,,,A(H1N1)pdm09
2018.0,31.0,65세이상,0.6,5.0,0.0,,,A(H1N1)pdm09
2018.0,31.0,7-12세,5.0,11.0,0.0,,,A(H1N1)pdm09
2018.0,32.0,0-6세,,,1.8,,,A(H1N1)pdm09
2018.0,32.0,0세,3.3,0.0,,,,A(H1N1)pdm09
2018.0,32.0,1-6세,5.3,3.0,,,,A(H1N1)pdm09
2018.0,32.0,13-18세,1.8,0.0,0.0,,,A(H1N1)pdm09
2018.0,32.0,19-49세,2.5,5.0,0.0,,,A(H1N1)pdm09
2018.0,32.0,50-64세,1.4,1.0,0.0,,,A(H1N1)pdm09
2018.0,32.0,65세이상,0.5,3.0,0.0,,,A(H1N1)pdm09
2018.0,32.0,7-12세,3.8,10.0,0.0,,,A(H1N1)pdm09
2018.0,33.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,33.0,0세,2.6,0.0,,,,A(H1N1)pdm09
2018.0,33.0,1-6세,6.2,0.0,,,,A(H1N1)pdm09
2018.0,33.0,13-18세,0.4,0.0,,,,A(H1N1)pdm09
2018.0,33.0,19-49세,3.1,2.0,0.0,,,A(H1N1)pdm09
2018.0,33.0,50-64세,1.3,0.0,0.0,,,A(H1N1)pdm09
2018.0,33.0,65세이상,0.7,3.0,0.0,,,A(H1N1)pdm09
2018.0,33.0,7-12세,4.9,5.0,0.0,,,A(H1N1)pdm09
2018.0,34.0,0-6세,,,1.1,,,A(H3N2)
2018.0,34.0,0세,4.5,0.0,,,,A(H3N2)
2018.0,34.0,1-6세,7.8,1.0,,,,A(H3N2)
2018.0,34.0,13-18세,4.9,0.0,0.0,,,A(H3N2)
2018.0,34.0,19-49세,2.7,1.0,0.0,,,A(H3N2)
2018.0,34.0,50-64세,1.7,0.0,0.0,,,A(H3N2)
2018.0,34.0,65세이상,1.1,4.0,0.0,,,A(H3N2)
2018.0,34.0,7-12세,6.3,7.0,0.0,,,A(H3N2)
2018.0,35.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,35.0,0세,1.9,0.0,,,,A(H1N1)pdm09
2018.0,35.0,1-6세,6.8,1.0,,,,A(H1N1)pdm09
2018.0,35.0,13-18세,3.8,0.0,0.0,,,A(H1N1)pdm09
2018.0,35.0,19-49세,2.5,1.0,0.0,,,A(H1N1)pdm09
2018.0,35.0,50-64세,2.2,1.0,0.0,,,A(H1N1)pdm09
2018.0,35.0,65세이상,1.0,3.0,0.0,,,A(H1N1)pdm09
2018.0,35.0,7-12세,6.6,6.0,0.0,,,A(H1N1)pdm09
2018.0,36.0,0-6세,,,1.1,,,A(H1N1)pdm09
2018.0,36.0,0세,1.4,1.0,,,1.0,A(H1N1)pdm09
2018.0,36.0,1-6세,6.9,1.0,,,8.0,A(H1N1)pdm09
2018.0,36.0,13-18세,4.0,1.0,0.0,,3.0,A(H1N1)pdm09
2018.0,36.0,19-49세,4.0,2.0,0.0,,11.0,A(H1N1)pdm09
2018.0,36.0,50-64세,2.1,3.0,0.0,,5.0,A(H1N1)pdm09
2018.0,36.0,65세이상,1.3,2.0,0.0,,7.0,A(H1N1)pdm09
2018.0,36.0,7-12세,6.2,16.0,0.0,,1.0,A(H1N1)pdm09
2018.0,36.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,37.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,37.0,0세,1.5,1.0,,,0.0,A(H1N1)pdm09
2018.0,37.0,1-6세,6.0,6.0,,,5.0,A(H1N1)pdm09
2018.0,37.0,13-18세,5.2,0.0,0.0,,2.0,A(H1N1)pdm09
2018.0,37.0,19-49세,5.7,1.0,2.0,,11.0,A(H1N1)pdm09
2018.0,37.0,50-64세,2.5,0.0,0.0,,10.0,A(H1N1)pdm09
2018.0,37.0,65세이상,1.5,2.0,0.0,,6.0,A(H1N1)pdm09
2018.0,37.0,7-12세,5.8,5.0,0.0,,6.0,A(H1N1)pdm09
2018.0,37.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,38.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,38.0,0세,2.1,2.0,,,2.0,A(H1N1)pdm09
2018.0,38.0,1-6세,7.1,5.0,,,14.0,A(H1N1)pdm09
2018.0,38.0,13-18세,4.5,2.0,0.0,,1.0,A(H1N1)pdm09
2018.0,38.0,19-49세,4.9,2.0,2.2,,16.0,A(H1N1)pdm09
2018.0,38.0,50-64세,2.2,2.0,3.2,,8.0,A(H1N1)pdm09
2018.0,38.0,65-69세,,,,0.0,,A(H1N1)pdm09
2018.0,38.0,65세 이상,,,,0.0,,A(H1N1)pdm09
2018.0,38.0,65세이상,1.2,5.0,0.0,,6.0,A(H1N1)pdm09
2018.0,38.0,7-12세,6.1,8.0,3.8,,4.0,A(H1N1)pdm09
2018.0,38.0,70-74세,,,,0.0,,A(H1N1)pdm09
2018.0,38.0,75세 이상,,,,0.0,,A(H1N1)pdm09
2018.0,38.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,39.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,39.0,0세,2.0,1.0,,,2.0,A(H1N1)pdm09
2018.0,39.0,1-6세,3.7,4.0,,,14.0,A(H1N1)pdm09
2018.0,39.0,13-18세,4.7,0.0,0.0,,5.0,A(H1N1)pdm09
2018.0,39.0,19-49세,4.9,3.0,0.0,,20.0,A(H1N1)pdm09
2018.0,39.0,50-64세,3.2,3.0,0.0,,16.0,A(H1N1)pdm09
2018.0,39.0,65-69세,,,,0.0,,A(H1N1)pdm09
2018.0,39.0,65세 이상,,,,0.0,,A(H1N1)pdm09
2018.0,39.0,65세이상,1.4,3.0,0.0,,12.0,A(H1N1)pdm09
2018.0,39.0,7-12세,8.0,6.0,,,11.0,A(H1N1)pdm09
2018.0,39.0,70-74세,,,,0.0,,A(H1N1)pdm09
2018.0,39.0,75세 이상,,,,0.0,,A(H1N1)pdm09
2018.0,39.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,40.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,40.0,0세,1.6,2.0,,,2.0,A(H1N1)pdm09
2018.0,40.0,1-6세,5.7,3.0,,,11.0,A(H1N1)pdm09
2018.0,40.0,13-18세,5.7,0.0,0.0,,4.0,A(H1N1)pdm09
2018.0,40.0,19-49세,4.1,2.0,0.0,,43.0,A(H1N1)pdm09
2018.0,40.0,50-64세,2.2,3.0,0.0,,7.0,A(H1N1)pdm09
2018.0,40.0,65-69세,,,,8.9,,A(H1N1)pdm09
2018.0,40.0,65세 이상,,,,28.7,,A(H1N1)pdm09
2018.0,40.0,65세이상,0.9,2.0,0.0,,17.0,A(H1N1)pdm09
2018.0,40.0,7-12세,4.3,7.0,0.0,,9.0,A(H1N1)pdm09
2018.0,40.0,70-74세,,,,14.2,,A(H1N1)pdm09
2018.0,40.0,75세 이상,,,,50.9,,A(H1N1)pdm09
2018.0,40.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,41.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,41.0,0세,1.9,0.0,,,2.0,A(H1N1)pdm09
2018.0,41.0,1-6세,4.9,4.0,,,31.0,A(H1N1)pdm09
2018.0,41.0,13-18세,5.3,1.0,0.0,,4.0,A(H1N1)pdm09
2018.0,41.0,19-49세,4.1,4.0,0.0,,28.0,A(H1N1)pdm09
2018.0,41.0,50-64세,1.9,2.0,0.0,,9.0,A(H1N1)pdm09
2018.0,41.0,65-69세,,,,42.0,,A(H1N1)pdm09
2018.0,41.0,65세 이상,,,,58.9,,A(H1N1)pdm09
2018.0,41.0,65세이상,1.0,6.0,0.0,,14.0,A(H1N1)pdm09
2018.0,41.0,7-12세,8.0,9.0,9.1,,17.0,A(H1N1)pdm09
2018.0,41.0,70-74세,,,,57.0,,A(H1N1)pdm09
2018.0,41.0,75세 이상,,,,72.1,,A(H1N1)pdm09
2018.0,41.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,42.0,0-6세,,,1.1,,,A(H1N1)pdm09
2018.0,42.0,0세,3.3,3.0,,,3.0,A(H1N1)pdm09
2018.0,42.0,1-6세,6.6,13.0,,,46.0,A(H1N1)pdm09
2018.0,42.0,13-18세,3.4,0.0,0.0,,5.0,A(H1N1)pdm09
2018.0,42.0,19-49세,3.1,4.0,0.0,,31.0,A(H1N1)pdm09
2018.0,42.0,50-64세,2.5,2.0,0.0,,15.0,A(H1N1)pdm09
2018.0,42.0,65-69세,,,,61.4,,A(H1N1)pdm09
2018.0,42.0,65세 이상,,,,73.5,,A(H1N1)pdm09
2018.0,42.0,65세이상,1.1,4.0,0.0,,21.0,A(H1N1)pdm09
2018.0,42.0,7-12세,4.8,14.0,5.3,,40.0,A(H1N1)pdm09
2018.0,42.0,70-74세,,,,74.7,,A(H1N1)pdm09
2018.0,42.0,75세 이상,,,,81.5,,A(H1N1)pdm09
2018.0,42.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,43.0,0-6세,,,0.0,,,A(H1N1)pdm09
2018.0,43.0,0세,3.1,6.0,,,7.0,A(H1N1)pdm09
2018.0,43.0,1-6세,7.6,25.0,,,125.0,A(H1N1)pdm09
2018.0,43.0,13-18세,5.3,0.0,0.0,,12.0,A(H1N1)pdm09
2018.0,43.0,19-49세,4.6,7.0,4.5,,88.0,A(H1N1)pdm09
2018.0,43.0,50-64세,2.8,9.0,0.0,,25.0,A(H1N1)pdm09
2018.0,43.0,65-69세,,,,68.8,,A(H1N1)pdm09
2018.0,43.0,65세 이상,,,,78.5,,A(H1N1)pdm09
2018.0,43.0,65세이상,1.2,11.0,0.0,,23.0,A(H1N1)pdm09
2018.0,43.0,7-12세,8.0,31.0,16.7,,75.0,A(H1N1)pdm09
2018.0,43.0,70-74세,,,,80.2,,A(H1N1)pdm09
2018.0,43.0,75세 이상,,,,84.6,,A(H1N1)pdm09
2018.0,43.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,44.0,0-6세,,,5.4,,,A(H1N1)pdm09
2018.0,44.0,0세,2.8,5.0,,,21.0,A(H1N1)pdm09
2018.0,44.0,1-6세,8.8,33.0,,,162.0,A(H1N1)pdm09
2018.0,44.0,13-18세,6.3,5.0,0.0,,28.0,A(H1N1)pdm09
2018.0,44.0,19-49세,4.5,11.0,2.0,,158.0,A(H1N1)pdm09
2018.0,44.0,50-64세,2.9,4.0,0.0,,37.0,A(H1N1)pdm09
2018.0,44.0,65-69세,,,,72.6,,A(H1N1)pdm09
2018.0,44.0,65세 이상,,,,80.9,,A(H1N1)pdm09
2018.0,44.0,65세이상,1.7,16.0,0.0,,43.0,A(H1N1)pdm09
2018.0,44.0,7-12세,10.8,38.0,23.8,,173.0,A(H1N1)pdm09
2018.0,44.0,70-74세,,,,82.7,,A(H1N1)pdm09
2018.0,44.0,75세 이상,,,,85.9,,A(H1N1)pdm09
2018.0,44.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,45.0,0-6세,,,2.8,,,A(H1N1)pdm09
2018.0,45.0,0세,3.9,10.0,,,32.0,A(H1N1)pdm09
2018.0,45.0,1-6세,11.6,52.0,,,359.0,A(H1N1)pdm09
2018.0,45.0,13-18세,9.9,15.0,6.3,,100.0,A(H1N1)pdm09
2018.0,45.0,19-49세,6.6,12.0,3.7,,259.0,A(H1N1)pdm09
2018.0,45.0,50-64세,2.8,10.0,5.9,,42.0,A(H1N1)pdm09
2018.0,45.0,65-69세,,,,74.6,,A(H1N1)pdm09
2018.0,45.0,65세 이상,,,,82.1,,A(H1N1)pdm09
2018.0,45.0,65세이상,1.3,18.0,0.0,,62.0,A(H1N1)pdm09
2018.0,45.0,7-12세,18.6,57.0,15.8,,318.0,A(H1N1)pdm09
2018.0,45.0,70-74세,,,,83.9,,A(H1N1)pdm09
2018.0,45.0,75세 이상,,,,86.5,,A(H1N1)pdm09
2018.0,45.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,46.0,0-6세,,,7.8,,,A(H1N1)pdm09
2018.0,46.0,0세,7.3,9.0,,,39.0,A(H1N1)pdm09
2018.0,46.0,1-6세,16.4,60.0,,,409.0,A(H1N1)pdm09
2018.0,46.0,13-18세,16.7,22.0,8.3,,195.0,A(H1N1)pdm09
2018.0,46.0,19-49세,9.6,27.0,9.4,,412.0,A(H1N1)pdm09
2018.0,46.0,50-64세,2.7,21.0,11.1,,85.0,A(H1N1)pdm09
2018.0,46.0,65-69세,,,,75.8,,A(H1N1)pdm09
2018.0,46.0,65세 이상,,,,82.9,,A(H1N1)pdm09
2018.0,46.0,65세이상,2.3,29.0,9.1,,61.0,A(H1N1)pdm09
2018.0,46.0,7-12세,24.3,57.0,16.7,,384.0,A(H1N1)pdm09
2018.0,46.0,70-74세,,,,84.7,,A(H1N1)pdm09
2018.0,46.0,75세 이상,,,,86.9,,A(H1N1)pdm09
2018.0,46.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,47.0,0-6세,,,9.4,,,A(H1N1)pdm09
2018.0,47.0,0세,5.6,14.0,,,69.0,A(H1N1)pdm09
2018.0,47.0,1-6세,17.7,39.0,,,520.0,A(H1N1)pdm09
2018.0,47.0,13-18세,24.0,30.0,38.9,,333.0,A(H1N1)pdm09
2018.0,47.0,19-49세,12.2,51.0,4.6,,691.0,A(H1N1)pdm09
2018.0,47.0,50-64세,4.5,30.0,5.6,,129.0,A(H1N1)pdm09
2018.0,47.0,65-69세,,,,76.3,,A(H1N1)pdm09
2018.0,47.0,65세 이상,,,,83.2,,A(H1N1)pdm09
2018.0,47.0,65세이상,2.6,29.0,4.2,,93.0,A(H1N1)pdm09
2018.0,47.0,7-12세,34.6,62.0,20.0,,494.0,A(H1N1)pdm09
2018.0,47.0,70-74세,,,,84.9,,A(H1N1)pdm09
2018.0,47.0,75세 이상,,,,87.0,,A(H1N1)pdm09
2018.0,47.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,48.0,0-6세,,,11.7,,,A(H1N1)pdm09
2018.0,48.0,0세,13.5,25.0,,,98.0,A(H1N1)pdm09
2018.0,48.0,1-6세,22.9,92.0,,,865.0,A(H1N1)pdm09
2018.0,48.0,13-18세,52.8,56.0,36.4,,891.0,A(H1N1)pdm09
2018.0,48.0,19-49세,20.3,85.0,31.5,,1552.0,A(H1N1)pdm09
2018.0,48.0,50-64세,7.7,54.0,7.7,,341.0,A(H1N1)pdm09
2018.0,48.0,65-69세,,,,76.6,,A(H1N1)pdm09
2018.0,48.0,65세 이상,,,,83.3,,A(H1N1)pdm09
2018.0,48.0,65세이상,3.6,62.0,13.8,,185.0,A(H1N1)pdm09
2018.0,48.0,7-12세,47.4,102.0,43.3,,1027.0,A(H1N1)pdm09
2018.0,48.0,70-74세,,,,85.1,,A(H1N1)pdm09
2018.0,48.0,75세 이상,,,,87.1,,A(H1N1)pdm09
2018.0,48.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,49.0,0-6세,,,13.8,,,A(H1N1)pdm09
2018.0,49.0,0세,12.2,40.0,,,199.0,A(H1N1)pdm09
2018.0,49.0,1-6세,33.6,139.0,,,1384.0,A(H1N1)pdm09
2018.0,49.0,13-18세,86.9,103.0,46.2,,1664.0,A(H1N1)pdm09
2018.0,49.0,19-49세,37.5,148.0,23.1,,2785.0,A(H1N1)pdm09
2018.0,49.0,50-64세,15.5,72.0,17.0,,640.0,A(H1N1)pdm09
2018.0,49.0,65-69세,,,,76.8,,A(H1N1)pdm09
2018.0,49.0,65세 이상,,,,83.4,,A(H1N1)pdm09
2018.0,49.0,65세이상,6.2,98.0,12.5,,356.0,A(H1N1)pdm09
2018.0,49.0,7-12세,84.6,187.0,38.7,,1552.0,A(H1N1)pdm09
2018.0,49.0,70-74세,,,,85.2,,A(H1N1)pdm09
2018.0,49.0,75세 이상,,,,87.2,,A(H1N1)pdm09
2018.0,49.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,50.0,0-6세,,,13.5,,,A(H1N1)pdm09
2018.0,50.0,0세,17.5,78.0,,,296.0,A(H1N1)pdm09
2018.0,50.0,1-6세,46.1,216.0,,,2261.0,A(H1N1)pdm09
2018.0,50.0,13-18세,137.0,168.0,69.6,,2506.0,A(H1N1)pdm09
2018.0,50.0,19-49세,54.9,252.0,27.9,,4806.0,A(H1N1)pdm09
2018.0,50.0,50-64세,22.2,152.0,33.3,,1137.0,A(H1N1)pdm09
2018.0,50.0,65-69세,,,,77.0,,A(H1N1)pdm09
2018.0,50.0,65세 이상,,,,83.5,,A(H1N1)pdm09
2018.0,50.0,65세이상,8.0,203.0,26.7,,671.0,A(H1N1)pdm09
2018.0,50.0,7-12세,112.3,215.0,52.4,,2302.0,A(H1N1)pdm09
2018.0,50.0,70-74세,,,,85.3,,A(H1N1)pdm09
2018.0,50.0,75세 이상,,,,87.2,,A(H1N1)pdm09
2018.0,50.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,51.0,0-6세,,,30.6,,,A(H1N1)pdm09
2018.0,51.0,0세,29.2,90.0,,,508.0,A(H1N1)pdm09
2018.0,51.0,1-6세,68.0,261.0,,,4107.0,A(H1N1)pdm09
2018.0,51.0,13-18세,166.5,184.0,66.7,,3988.0,A(H1N1)pdm09
2018.0,51.0,19-49세,79.6,321.0,54.9,,9124.0,A(H1N1)pdm09
2018.0,51.0,50-64세,36.9,264.0,50.9,,2476.0,A(H1N1)pdm09
2018.0,51.0,65-69세,,,,77.1,,A(H1N1)pdm09
2018.0,51.0,65세 이상,,,,83.6,,A(H1N1)pdm09
2018.0,51.0,65세이상,13.4,331.0,19.2,,1460.0,A(H1N1)pdm09
2018.0,51.0,7-12세,159.2,330.0,51.0,,3957.0,A(H1N1)pdm09
2018.0,51.0,70-74세,,,,85.3,,A(H1N1)pdm09
2018.0,51.0,75세 이상,,,,87.2,,A(H1N1)pdm09
2018.0,51.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,52.0,0-6세,,,28.4,,,A(H1N1)pdm09
2018.0,52.0,0세,25.5,114.0,,,639.0,A(H1N1)pdm09
2018.0,52.0,1-6세,79.6,294.0,,,5020.0,A(H1N1)pdm09
2018.0,52.0,13-18세,148.9,191.0,50.0,,3710.0,A(H1N1)pdm09
2018.0,52.0,19-49세,82.8,413.0,52.3,,11989.0,A(H1N1)pdm09
2018.0,52.0,50-64세,38.6,326.0,46.5,,3699.0,A(H1N1)pdm09
2018.0,52.0,65-69세,,,,77.2,,A(H1N1)pdm09
2018.0,52.0,65세 이상,,,,83.6,,A(H1N1)pdm09
2018.0,52.0,65세이상,16.7,459.0,33.3,,2105.0,A(H1N1)pdm09
2018.0,52.0,7-12세,160.5,345.0,53.3,,4581.0,A(H1N1)pdm09
2018.0,52.0,70-74세,,,,85.4,,A(H1N1)pdm09
2018.0,52.0,75세 이상,,,,87.3,,A(H1N1)pdm09
2018.0,52.0,연령미상,,,,,0.0,A(H1N1)pdm09
2018.0,53.0,0-6세,,,28.4,,,A(H1N1)pdm09
2018.0,53.0,0세,25.5,114.0,,,639.0,A(H1N1)pdm09
2018.0,53.0,1-6세,79.6,294.0,,,5020.0,A(H1N1)pdm09
2018.0,53.0,13-18세,148.9,191.0,50.0,,3710.0,A(H1N1)pdm09
2018.0,53.0,19-49세,82.8,413.0,52.3,,11989.0,A(H1N1)pdm09
2018.0,53.0,50-64세,38.6,326.0,46.5,,3699.0,A(H1N1)pdm09
2018.0,53.0,65-69세,,,,77.2,,A(H1N1)pdm09
2018.0,53.0,65세 이상,,,,83.6,,A(H1N1)pdm09
2018.0,53.0,65세이상,16.7,459.0,33.3,,2105.0,A(H1N1)pdm09
2018.0,53.0,7-12세,160.5,345.0,53.3,,4581.0,A(H1N1)pdm09
2018.0,53.0,70-74세,,,,85.4,,A(H1N1)pdm09
2018.0,53.0,75세 이상,,,,87.3,,A(H1N1)pdm09
2018.0,53.0,연령미상,,,,,0.0,A(H1N1)pdm09
2019.0,1.0,0-6세,,,21.1,,,A(H1N1)pdm09
2019.0,1.0,0세,24.9,116.0,,,459.0,A(H1N1)pdm09
2019.0,1.0,1-6세,59.8,123.0,,,2908.0,A(H1N1)pdm09
2019.0,1.0,13-18세,94.4,54.0,42.9,,1673.0,A(H1N1)pdm09
2019.0,1.0,19-49세,65.3,219.0,55.2,,9182.0,A(H1N1)pdm09
2019.0,1.0,50-64세,34.5,275.0,48.6,,3235.0,A(H1N1)pdm09
2019.0,1.0,65-69세,,,,77.2,,A(H1N1)pdm09
2019.0,1.0,65세 이상,,,,83.7,,A(H1N1)pdm09
2019.0,1.0,65세이상,16.5,491.0,54.8,,2041.0,A(H1N1)pdm09
2019.0,1.0,7-12세,110.8,248.0,62.1,,2253.0,A(H1N1)pdm09
2019.0,1.0,70-74세,,,,85.4,,A(H1N1)pdm09
2019.0,1.0,75세 이상,,,,87.3,,A(H1N1)pdm09
2019.0,1.0,연령미상,,,,,0.0,A(H1N1)pdm09
2019.0,2.0,0-6세,,,15.8,,,A(H1N1)pdm09
2019.0,2.0,0세,16.7,61.0,,,220.0,A(H1N1)pdm09
2019.0,2.0,1-6세,46.7,58.0,,,1485.0,A(H1N1)pdm09
2019.0,2.0,13-18세,45.4,36.0,46.2,,497.0,A(H1N1)pdm09
2019.0,2.0,19-49세,43.2,158.0,47.8,,3649.0,A(H1N1)pdm09
2019.0,2.0,50-64세,24.9,187.0,32.7,,1464.0,A(H1N1)pdm09
2019.0,2.0,65-69세,,,,77.3,,A(H1N1)pdm09
2019.0,2.0,65세 이상,,,,83.7,,A(H1N1)pdm09
2019.0,2.0,65세이상,11.5,391.0,32.5,,1202.0,A(H1N1)pdm09
2019.0,2.0,7-12세,56.2,175.0,44.1,,641.0,A(H1N1)pdm09
2019.0,2.0,70-74세,,,,85.4,,A(H1N1)pdm09
2019.0,2.0,75세 이상,,,,87.3,,A(H1N1)pdm09
2019.0,2.0,연령미상,,,,,0.0,A(H1N1)pdm09
2019.0,3.0,0-6세,,,21.7,,,A(H1N1)pdm09
